year,period,channel,product_line,policies_in_force,new_policies,renewal_rate,gross_written_premium,claims_reported,claims_paid,avg_claim_settlement_days,nps,complaints,fraud_cases,compliance_incidents,operating_expenses,digital_adoption_pct
2022,M10,bancassurance,life,3407,398,80.4,937,3,3,45.7,14,0,0,0,279,20.1
2022,M11,bancassurance,life,4010,464,80.4,1016,3,3,45.7,14,0,0,0,302,20.1
2022,M12,bancassurance,life,4257,495,80.4,1098,4,4,45.7,14,0,0,0,327,20.1
2022,Q1,bancassurance,life,8878,1028,80.4,2243,8,8,45.7,14,0,0,0,667,20.1
2022,Q2,bancassurance,life,9215,1064,80.4,2376,8,8,45.7,14,0,0,1,707,20.1
2022,Q3,bancassurance,life,9074,1072,80.4,2399,8,8,45.7,14,0,0,0,713,20.1
2022,Q4,bancassurance,life,11378,1357,80.4,3051,10,9,45.7,14,1,0,0,907,20.1
2022,FY,bancassurance,life,38261,4521,80.4,10069,33,31,45.7,14,2,1,1,2994,20.1
2022,M01,bancassurance,health,2999,348,78.2,500,30,28,18.0,14,2,1,0,149,20.1
2022,M02,bancassurance,health,3405,398,78.2,525,34,32,18.0,14,2,1,0,156,20.1
2022,M03,bancassurance,health,3148,377,78.2,545,32,30,18.0,14,2,1,0,162,20.1
2022,M04,bancassurance,health,3243,385,78.2,499,33,31,18.0,14,2,1,1,148,20.1
2022,M05,bancassurance,health,3485,403,78.2,560,34,32,18.0,14,2,1,0,167,20.1
2022,M06,bancassurance,health,3367,397,78.2,587,34,32,18.0,14,2,1,0,175,20.1
2022,M07,bancassurance,health,3025,362,78.2,512,31,29,18.0,14,2,1,0,152,20.1
2022,M08,bancassurance,health,3450,401,78.2,578,34,32,18.0,14,2,1,0,172,20.1
2022,M09,bancassurance,health,4024,469,78.2,627,40,38,18.0,14,2,1,0,186,20.1
2022,M10,bancassurance,health,4145,485,78.2,645,42,40,18.0,14,2,1,0,192,20.1
2022,M11,bancassurance,health,3707,443,78.2,658,38,36,18.0,14,2,1,0,196,20.1
2022,M12,bancassurance,health,4684,549,78.2,747,47,44,18.0,14,3,1,0,222,20.1
2022,Q1,bancassurance,health,9539,1123,78.2,1570,96,91,18.0,14,6,2,0,467,20.1
2022,Q2,bancassurance,health,10184,1185,78.2,1646,101,95,18.0,14,6,2,1,489,20.1
2022,Q3,bancassurance,health,10269,1232,78.2,1717,105,99,18.0,14,6,2,0,511,20.1
2022,Q4,bancassurance,health,12627,1477,78.2,2050,126,119,18.0,14,7,3,0,610,20.1
2022,FY,bancassurance,health,43272,5017,78.2,6983,429,405,18.0,14,25,9,1,2077,20.1
2022,M01,bancassurance,commercial,1110,131,78.1,395,5,5,29.0,14,0,0,0,117,20.1
2022,M02,bancassurance,commercial,1169,135,78.1,439,5,5,29.0,14,0,0,0,131,20.1
2022,M03,bancassurance,commercial,1302,155,78.1,450,5,5,29.0,14,0,0,0,134,20.1
2022,M04,bancassurance,commercial,1190,141,78.1,409,5,5,29.0,14,0,0,0,122,20.1
2022,M05,bancassurance,commercial,1402,163,78.1,452,6,6,29.0,14,0,0,0,134,20.1
2022,M06,bancassurance,commercial,1421,168,78.1,477,6,6,29.0,14,0,0,2,142,20.1
2022,M07,bancassurance,commercial,1221,146,78.1,418,5,5,29.0,14,0,0,0,124,20.1
2022,M08,bancassurance,commercial,1326,159,78.1,443,6,6,29.0,14,0,0,0,132,20.1
2022,M09,bancassurance,commercial,1454,169,78.1,514,6,6,29.0,14,0,0,0,153,20.1
2022,M10,bancassurance,commercial,1592,186,78.1,528,7,7,29.0,14,0,0,0,157,20.1
2022,M11,bancassurance,commercial,1671,194,78.1,569,7,7,29.0,14,0,0,0,169,20.1
2022,M12,bancassurance,commercial,1685,196,78.1,619,7,7,29.0,14,0,0,0,184,20.1
2022,Q1,bancassurance,commercial,3560,421,78.1,1284,15,14,29.0,14,1,0,0,382,20.1
2022,Q2,bancassurance,commercial,4064,472,78.1,1338,17,16,29.0,14,1,0,2,398,20.1
2022,Q3,bancassurance,commercial,4014,474,78.1,1375,17,16,29.0,14,1,0,0,409,20.1
2022,Q4,bancassurance,commercial,4949,576,78.1,1716,20,19,29.0,14,1,0,0,510,20.1
2022,FY,bancassurance,commercial,16211,1943,78.1,5713,68,64,29.0,14,4,1,2,1699,20.1
2022,M01,digital,auto,5271,615,70.5,668,36,34,13.1,45,2,1,0,199,69.2
2022,M02,digital,auto,5441,633,70.5,716,37,35,13.1,45,2,1,0,213,69.2
2022,M03,digital,auto,5638,662,70.5,767,38,36,13.1,45,2,1,0,228,69.2
2022,M04,digital,auto,5291,614,70.5,706,35,33,13.1,45,2,1,0,210,69.2
2022,M05,digital,auto,5989,702,70.5,736,41,39,13.1,45,2,1,0,219,69.2
2022,M06,digital,auto,6519,765,70.5,801,44,42,13.1,45,3,1,1,238,69.2
2022,M07,digital,auto,5983,702,70.5,720,41,39,13.1,45,2,1,0,214,69.2
2022,M08,digital,auto,5270,627,70.5,745,36,34,13.1,45,2,1,0,222,69.2
2022,M09,digital,auto,6739,786,70.5,846,45,42,13.1,45,3,1,0,252,69.2
2022,M10,digital,auto,7305,843,70.5,895,49,46,13.1,45,3,1,0,266,69.2
2022,M11,digital,auto,7141,835,70.5,929,48,45,13.1,45,3,1,0,276,69.2
2022,M12,digital,auto,8376,969,70.5,1035,56,53,13.1,45,3,1,0,308,69.2
2022,Q1,digital,auto,16532,1910,70.5,2151,110,104,13.1,45,6,2,0,640,69.2
2022,Q2,digital,auto,17567,2081,70.5,2243,120,113,13.1,45,7,2,1,667,69.2
2022,Q3,digital,auto,17659,2115,70.5,2311,122,115,13.1,45,7,2,0,687,69.2
2022,Q4,digital,auto,22657,2647,70.5,2859,153,144,13.1,45,9,3,0,850,69.2
2022,FY,digital,auto,74156,8753,70.5,9564,505,477,13.1,45,29,10,1,2844,69.2
2022,M01,digital,home,6503,765,71.2,438,15,14,20.1,45,1,0,0,130,69.2
2022,M02,digital,home,7115,829,71.2,476,16,15,20.1,45,1,0,0,142,69.2
2022,M03,digital,home,7055,816,71.2,526,16,15,20.1,45,1,0,0,156,69.2
2022,M04,digital,home,6307,733,71.2,469,15,14,20.1,45,1,0,0,139,69.2
2022,M05,digital,home,7022,831,71.2,482,17,16,20.1,45,1,0,0,143,69.2
2022,M06,digital,home,7337,867,71.2,527,17,16,20.1,45,1,0,0,157,69.2
2022,M07,digital,home,7145,830,71.2,489,16,15,20.1,45,1,0,1,145,69.2
2022,M08,digital,home,7712,900,71.2,516,18,17,20.1,45,1,0,0,153,69.2
2022,M09,digital,home,7165,857,71.2,536,17,16,20.1,45,1,0,0,159,69.2
2022,M10,digital,home,8561,1005,71.2,577,20,19,20.1,45,1,0,0,172,69.2
2022,M11,digital,home,8739,1049,71.2,587,21,20,20.1,45,1,0,0,175,69.2
2022,M12,digital,home,8681,1032,71.2,653,21,20,20.1,45,1,0,0,194,69.2
2022,Q1,digital,home,20117,2410,71.2,1440,48,45,20.1,45,3,1,0,428,69.2
2022,Q2,digital,home,20905,2431,71.2,1478,48,45,20.1,45,3,1,0,440,69.2
2022,Q3,digital,home,21783,2587,71.2,1541,51,48,20.1,45,3,1,1,458,69.2
2022,Q4,digital,home,25752,3086,71.2,1817,61,58,20.1,45,4,1,0,540,69.2
2022,FY,digital,home,89749,10514,71.2,6276,209,197,20.1,45,12,4,1,1866,69.2
2022,M01,digital,life,3044,361,72.6,847,3,3,45.7,45,0,0,0,252,69.2
2022,M02,digital,life,3735,431,72.6,952,3,3,45.7,45,0,0,0,283,69.2
2022,M03,digital,life,3417,409,72.6,966,3,3,45.7,45,0,0,0,287,69.2
2022,M04,digital,life,3355,400,72.6,875,3,3,45.7,45,0,0,0,260,69.2
2022,M05,digital,life,3665,425,72.6,985,3,3,45.7,45,0,0,0,293,69.2
2022,M06,digital,life,4164,489,72.6,1048,4,4,45.7,45,0,0,0,312,69.2
2022,M07,digital,life,3728,433,72.6,962,3,3,45.7,45,0,0,1,286,69.2
2022,M08,digital,life,3479,414,72.6,975,3,3,45.7,45,0,0,0,290,69.2
2022,M09,digital,life,3940,470,72.6,1058,3,3,45.7,45,0,0,0,315,69.2
2022,M10,digital,life,3977,477,72.6,1086,3,3,45.7,45,0,0,0,323,69.2
2022,M11,digital,life,4908,578,72.6,1199,4,4,45.7,45,0,0,0,357,69.2
2022,M12,digital,life,5513,636,72.6,1363,5,5,45.7,45,0,0,0,405,69.2
2022,Q1,digital,life,10064,1201,72.6,2765,9,8,45.7,45,1,0,0,822,69.2
2022,Q2,digital,life,11299,1314,72.6,2908,10,9,45.7,45,1,0,0,865,69.2
2022,Q3,digital,life,11116,1317,72.6,2995,10,9,45.7,45,1,0,1,891,69.2
2022,Q4,digital,life,14358,1691,72.6,3648,12,11,45.7,45,1,0,0,1085,69.2
2022,FY,digital,life,46393,5523,72.6,12316,40,38,45.7,45,2,1,1,3663,69.2
2022,M01,digital,health,4014,463,70.9,618,40,38,18.0,45,2,1,2,184,69.2
2022,M02,digital,health,3664,434,70.9,625,37,35,18.0,45,2,1,0,186,69.2
2022,M03,digital,health,4233,505,70.9,672,43,41,18.0,45,2,1,0,200,69.2
2022,M04,digital,health,3781,444,70.9,623,38,36,18.0,45,2,1,0,185,69.2
2022,M05,digital,health,3753,441,70.9,663,38,36,18.0,45,2,1,0,197,69.2
2022,M06,digital,health,4249,492,70.9,744,42,40,18.0,45,2,1,0,221,69.2
2022,M07,digital,health,4055,481,70.9,637,41,39,18.0,45,2,1,0,189,69.2
2022,M08,digital,health,4410,509,70.9,716,44,42,18.0,45,3,1,0,213,69.2
2022,M09,digital,health,4721,563,70.9,732,48,45,18.0,45,3,1,0,218,69.2
2022,M10,digital,health,5045,588,70.9,795,50,47,18.0,45,3,1,0,236,69.2
2022,M11,digital,health,5445,630,70.9,858,54,51,18.0,45,3,1,0,255,69.2
2022,M12,digital,health,5304,625,70.9,903,53,50,18.0,45,3,1,0,269,69.2
2022,Q1,digital,health,12136,1402,70.9,1915,120,113,18.0,45,7,2,2,569,69.2
2022,Q2,digital,health,11917,1377,70.9,2030,118,111,18.0,45,7,2,0,604,69.2
2022,Q3,digital,health,13353,1553,70.9,2085,133,126,18.0,45,8,3,0,620,69.2
2022,Q4,digital,health,15935,1843,70.9,2556,158,149,18.0,45,9,3,0,760,69.2
2022,FY,digital,health,51857,6175,70.9,8586,528,499,18.0,45,30,11,2,2553,69.2
2022,M01,digital,commercial,1192,143,71.4,466,5,5,29.0,45,0,0,0,139,69.2
2022,M02,digital,commercial,1428,166,71.4,529,6,6,29.0,45,0,0,2,157,69.2
2022,M03,digital,commercial,1452,173,71.4,549,6,6,29.0,45,0,0,0,163,69.2
2022,M04,digital,commercial,1412,167,71.4,501,6,6,29.0,45,0,0,0,149,69.2
2022,M05,digital,commercial,1679,196,71.4,548,7,7,29.0,45,0,0,0,163,69.2
2022,M06,digital,commercial,1769,206,71.4,601,7,7,29.0,45,0,0,0,179,69.2
2022,M07,digital,commercial,1606,187,71.4,539,7,7,29.0,45,0,0,0,160,69.2
2022,M08,digital,commercial,1569,182,71.4,579,6,6,29.0,45,0,0,0,172,69.2
2022,M09,digital,commercial,1610,193,71.4,591,7,7,29.0,45,0,0,0,176,69.2
2022,M10,digital,commercial,1745,205,71.4,638,7,7,29.0,45,0,0,0,190,69.2
2022,M11,digital,commercial,1808,217,71.4,651,8,8,29.0,45,0,0,0,194,69.2
2022,M12,digital,commercial,2309,267,71.4,765,9,8,29.0,45,1,0,0,227,69.2
2022,Q1,digital,commercial,4092,482,71.4,1544,17,16,29.0,45,1,0,2,459,69.2
2022,Q2,digital,commercial,4886,569,71.4,1650,20,19,29.0,45,1,0,0,491,69.2
2022,Q3,digital,commercial,4713,562,71.4,1709,20,19,29.0,45,1,0,0,508,69.2
2022,Q4,digital,commercial,5818,689,71.4,2054,24,23,29.0,45,1,0,0,611,69.2
2022,FY,digital,commercial,19500,2302,71.4,6957,81,76,29.0,45,5,2,2,2069,69.2
2024,M01,direct,auto,8106,941,83.8,1002,56,52,9.8,43,2,1,0,275,52.5
2024,M02,direct,auto,7307,869,83.8,1016,52,48,9.8,43,2,1,0,279,52.5
2024,M03,direct,auto,9198,1092,83.8,1112,66,61,9.8,43,2,1,0,305,52.5
2024,M04,direct,auto,8032,932,83.8,1047,56,52,9.8,43,2,1,1,287,52.5
2024,M05,direct,auto,8951,1036,83.8,1120,62,58,9.8,43,2,1,0,307,52.5
2024,M06,direct,auto,9895,1152,83.8,1208,69,64,9.8,43,2,1,0,331,52.5
2024,M07,direct,auto,7578,895,83.8,1054,54,50,9.8,43,2,1,0,289,52.5
2024,M08,direct,auto,8757,1011,83.8,1174,61,57,9.8,43,2,1,0,322,52.5
2024,M09,direct,auto,9887,1159,83.8,1242,70,65,9.8,43,2,1,0,341,52.5
2024,M10,direct,auto,10470,1224,83.8,1295,73,68,9.8,43,2,1,0,355,52.5
2024,M11,direct,auto,11687,1352,83.8,1408,81,75,9.8,43,3,2,0,386,52.5
2024,M12,direct,auto,10538,1250,83.8,1461,75,70,9.8,43,2,1,0,401,52.5
2024,Q1,direct,auto,24433,2902,83.8,3130,174,162,9.8,43,6,3,0,858,52.5
2024,Q2,direct,auto,26592,3120,83.8,3375,187,174,9.8,43,6,4,1,926,52.5
2024,Q3,direct,auto,25672,3065,83.8,3470,184,171,9.8,43,6,4,0,952,52.5
2024,Q4,direct,auto,32484,3826,83.8,4164,230,214,9.8,43,8,4,0,1142,52.5
2024,FY,direct,auto,109116,12913,83.8,14139,775,721,9.8,43,25,15,1,3878,52.5
2024,M01,direct,home,8649,1035,85.7,628,22,20,16.4,43,1,0,0,172,52.5
2024,M02,direct,home,10170,1191,85.7,699,25,23,16.4,43,1,0,0,192,52.5
2024,M03,direct,home,11630,1346,85.7,780,28,26,16.4,43,1,1,0,214,52.5
2024,M04,direct,home,9455,1108,85.7,685,23,21,16.4,43,1,0,0,188,52.5
2024,M05,direct,home,10081,1208,85.7,697,25,23,16.4,43,1,0,0,191,52.5
2024,M06,direct,home,11358,1314,85.7,815,27,25,16.4,43,1,1,0,224,52.5
2024,M07,direct,home,9783,1169,85.7,686,24,22,16.4,43,1,0,0,188,52.5
2024,M08,direct,home,10068,1203,85.7,731,25,23,16.4,43,1,0,0,200,52.5
2024,M09,direct,home,11628,1386,85.7,801,29,27,16.4,43,1,1,0,220,52.5
2024,M10,direct,home,13088,1520,85.7,875,32,30,16.4,43,1,1,2,240,52.5
2024,M11,direct,home,14225,1652,85.7,931,34,32,16.4,43,1,1,0,255,52.5
2024,M12,direct,home,14120,1636,85.7,1021,34,32,16.4,43,1,1,0,280,52.5
2024,Q1,direct,home,30890,3572,85.7,2107,74,69,16.4,43,2,1,0,578,52.5
2024,Q2,direct,home,30486,3630,85.7,2197,75,70,16.4,43,2,1,0,603,52.5
2024,Q3,direct,home,32190,3758,85.7,2218,78,73,16.4,43,3,2,0,608,52.5
2024,Q4,direct,home,40134,4808,85.7,2827,100,93,16.4,43,3,2,2,775,52.5
2024,FY,direct,home,133593,15768,85.7,9349,328,305,16.4,43,11,6,2,2564,52.5
2024,M01,direct,life,5189,613,86.7,1267,5,5,39.5,43,0,0,0,347,52.5
2024,M02,direct,life,4784,573,86.7,1312,4,4,39.5,43,0,0,0,360,52.5
2024,M03,direct,life,5685,659,86.7,1528,5,5,39.5,43,0,0,0,419,52.5
2024,M04,direct,life,5444,634,86.7,1361,5,5,39.5,43,0,0,0,373,52.5
2024,M05,direct,life,5405,640,86.7,1402,5,5,39.5,43,0,0,0,385,52.5
2024,M06,direct,life,5713,666,86.7,1578,5,5,39.5,43,0,0,1,433,52.5
2024,M07,direct,life,5455,635,86.7,1420,5,5,39.5,43,0,0,0,389,52.5
2024,M08,direct,life,5903,701,86.7,1453,5,5,39.5,43,0,0,0,399,52.5
2024,M09,direct,life,5573,664,86.7,1575,5,5,39.5,43,0,0,0,432,52.5
2024,M10,direct,life,6719,798,86.7,1644,6,6,39.5,43,0,0,0,451,52.5
2024,M11,direct,life,6455,767,86.7,1748,6,6,39.5,43,0,0,0,479,52.5
2024,M12,direct,life,7470,874,86.7,1966,7,7,39.5,43,0,0,0,539,52.5
2024,Q1,direct,life,15852,1845,86.7,4107,14,13,39.5,43,0,0,0,1126,52.5
2024,Q2,direct,life,16686,1940,86.7,4341,15,14,39.5,43,0,0,1,1191,52.5
2024,Q3,direct,life,17080,2000,86.7,4448,15,14,39.5,43,0,0,0,1220,52.5
2024,Q4,direct,life,20352,2439,86.7,5358,19,18,39.5,43,1,0,0,1470,52.5
2024,FY,direct,life,69176,8224,86.7,18254,63,59,39.5,43,2,1,1,5006,52.5
2024,M01,direct,health,5128,596,82.7,904,54,50,11.2,43,2,1,0,248,52.5
2024,M02,direct,health,5769,668,82.7,970,61,57,11.2,43,2,1,0,266,52.5
2024,M03,direct,health,6514,773,82.7,1007,70,65,11.2,43,2,1,1,276,52.5
2024,M04,direct,health,5740,670,82.7,936,61,57,11.2,43,2,1,0,257,52.5
2024,M05,direct,health,5831,693,82.7,962,63,59,11.2,43,2,1,0,264,52.5
2024,M06,direct,health,6272,746,82.7,1047,68,63,11.2,43,2,1,0,287,52.5
2024,M07,direct,health,5975,697,82.7,977,63,59,11.2,43,2,1,0,268,52.5
2024,M08,direct,health,6471,763,82.7,1019,69,64,11.2,43,2,1,0,279,52.5
2024,M09,direct,health,6605,764,82.7,1154,69,64,11.2,43,2,1,0,317,52.5
2024,M10,direct,health,6586,777,82.7,1151,70,65,11.2,43,2,1,0,316,52.5
2024,M11,direct,health,7371,858,82.7,1258,78,73,11.2,43,3,2,0,345,52.5
2024,M12,direct,health,7636,915,82.7,1295,83,77,11.2,43,3,2,0,355,52.5
2024,Q1,direct,health,17129,2037,82.7,2881,185,172,11.2,43,6,4,1,790,52.5
2024,Q2,direct,health,17706,2109,82.7,2945,191,178,11.2,43,6,4,0,808,52.5
2024,Q3,direct,health,18667,2224,82.7,3150,201,187,11.2,43,7,4,0,864,52.5
2024,Q4,direct,health,21684,2550,82.7,3704,231,215,11.2,43,8,4,0,1016,52.5
2024,FY,direct,health,74434,8920,82.7,12680,808,752,11.2,43,26,16,1,3478,52.5
2024,M01,direct,commercial,1975,230,83.3,734,8,7,23.0,43,0,0,0,201,52.5
2024,M02,direct,commercial,2103,252,83.3,739,9,8,23.0,43,0,0,0,203,52.5
2024,M03,direct,commercial,2118,254,83.3,804,9,8,23.0,43,0,0,0,221,52.5
2024,M04,direct,commercial,1949,231,83.3,741,8,7,23.0,43,0,0,0,203,52.5
2024,M05,direct,commercial,2041,243,83.3,782,8,7,23.0,43,0,0,0,214,52.5
2024,M06,direct,commercial,2652,310,83.3,885,11,10,23.0,43,0,0,0,243,52.5
2024,M07,direct,commercial,2170,255,83.3,786,9,8,23.0,43,0,0,0,216,52.5
2024,M08,direct,commercial,2486,289,83.3,855,10,9,23.0,43,0,0,0,234,52.5
2024,M09,direct,commercial,2450,293,83.3,881,10,9,23.0,43,0,0,0,242,52.5
2024,M10,direct,commercial,2559,300,83.3,951,10,9,23.0,43,0,0,0,261,52.5
2024,M11,direct,commercial,3039,358,83.3,1002,12,11,23.0,43,0,0,0,275,52.5
2024,M12,direct,commercial,3428,397,83.3,1131,14,13,23.0,43,0,0,1,310,52.5
2024,Q1,direct,commercial,6211,736,83.3,2277,25,23,23.0,43,1,0,0,625,52.5
2024,Q2,direct,commercial,6559,784,83.3,2408,27,25,23.0,43,1,1,0,660,52.5
2024,Q3,direct,commercial,7149,837,83.3,2522,29,27,23.0,43,1,1,0,692,52.5
2024,Q4,direct,commercial,9041,1055,83.3,3084,36,34,23.0,43,1,1,1,846,52.5
2024,FY,direct,commercial,28806,3412,83.3,10291,116,108,23.0,43,4,2,1,2822,52.5
2024,M01,broker,auto,4981,583,81.3,657,35,33,9.8,30,1,1,0,180,17.0
2024,M02,broker,auto,5608,647,81.3,720,39,36,9.8,30,1,1,0,197,17.0
2024,M03,broker,auto,5868,681,81.3,776,41,38,9.8,30,1,1,0,213,17.0
2024,M04,broker,auto,5298,632,81.3,661,38,35,9.8,30,1,1,0,181,17.0
2024,M05,broker,auto,5028,596,81.3,712,36,34,9.8,30,1,1,0,195,17.0
2024,M06,broker,auto,6046,717,81.3,776,43,40,9.8,30,1,1,2,213,17.0
2024,M07,broker,auto,5370,634,81.3,703,38,35,9.8,30,1,1,0,193,17.0
2024,M08,broker,auto,6162,726,81.3,752,44,41,9.8,30,1,1,0,206,17.0
2024,M09,broker,auto,6109,710,81.3,843,43,40,9.8,30,1,1,0,231,17.0
2024,M10,broker,auto,7398,855,81.3,883,51,47,9.8,30,2,1,0,242,17.0
2024,M11,broker,auto,7448,867,81.3,927,52,48,9.8,30,2,1,0,254,17.0
2024,M12,broker,auto,7911,936,81.3,979,56,52,9.8,30,2,1,0,269,17.0
2024,Q1,broker,auto,16215,1911,81.3,2153,115,107,9.8,30,4,2,0,590,17.0
2024,Q2,broker,auto,16739,1945,81.3,2149,117,109,9.8,30,4,2,2,589,17.0
2024,Q3,broker,auto,17530,2070,81.3,2298,124,115,9.8,30,4,2,0,630,17.0
2024,Q4,broker,auto,22243,2658,81.3,2789,160,149,9.8,30,5,3,0,765,17.0
2024,FY,broker,auto,72846,8584,81.3,9389,515,479,9.8,30,17,10,2,2575,17.0
2024,M01,broker,home,6570,762,79.7,446,16,15,16.4,30,1,0,1,122,17.0
2024,M02,broker,home,6465,766,79.7,455,16,15,16.4,30,1,0,0,125,17.0
2024,M03,broker,home,7277,845,79.7,517,18,17,16.4,30,1,0,0,142,17.0
2024,M04,broker,home,5785,686,79.7,446,14,13,16.4,30,0,0,0,122,17.0
2024,M05,broker,home,6284,744,79.7,476,15,14,16.4,30,0,0,0,131,17.0
2024,M06,broker,home,7716,899,79.7,536,19,18,16.4,30,1,0,0,147,17.0
2024,M07,broker,home,6778,802,79.7,467,17,16,16.4,30,1,0,0,128,17.0
2024,M08,broker,home,7124,841,79.7,499,17,16,16.4,30,1,0,0,137,17.0
2024,M09,broker,home,7889,928,79.7,548,19,18,16.4,30,1,0,0,150,17.0
2024,M10,broker,home,8291,959,79.7,588,20,19,16.4,30,1,0,0,161,17.0
2024,M11,broker,home,9268,1070,79.7,628,22,20,16.4,30,1,0,0,172,17.0
2024,M12,broker,home,9375,1120,79.7,640,23,21,16.4,30,1,0,0,176,17.0
2024,Q1,broker,home,19924,2373,79.7,1418,49,46,16.4,30,2,1,1,389,17.0
2024,Q2,broker,home,19711,2329,79.7,1458,48,45,16.4,30,2,1,0,400,17.0
2024,Q3,broker,home,21518,2571,79.7,1514,53,49,16.4,30,2,1,0,415,17.0
2024,Q4,broker,home,26443,3149,79.7,1856,65,61,16.4,30,2,1,0,509,17.0
2024,FY,broker,home,89494,10422,79.7,6246,217,202,16.4,30,7,4,1,1713,17.0
2024,M01,broker,life,3395,398,82.4,858,3,3,39.5,30,0,0,0,235,17.0
2024,M02,broker,life,3657,422,82.4,942,3,3,39.5,30,0,0,0,258,17.0
2024,M03,broker,life,3480,411,82.4,981,3,3,39.5,30,0,0,0,269,17.0
2024,M04,broker,life,3286,391,82.4,869,3,3,39.5,30,0,0,1,238,17.0
2024,M05,broker,life,3511,414,82.4,943,3,3,39.5,30,0,0,0,259,17.0
2024,M06,broker,life,3524,423,82.4,992,3,3,39.5,30,0,0,0,272,17.0
2024,M07,broker,life,3291,391,82.4,909,3,3,39.5,30,0,0,0,249,17.0
2024,M08,broker,life,3646,430,82.4,982,3,3,39.5,30,0,0,0,269,17.0
2024,M09,broker,life,4128,494,82.4,1041,4,4,39.5,30,0,0,0,286,17.0
2024,M10,broker,life,4053,478,82.4,1111,4,4,39.5,30,0,0,0,305,17.0
2024,M11,broker,life,4631,550,82.4,1166,4,4,39.5,30,0,0,0,320,17.0
2024,M12,broker,life,5082,604,82.4,1270,5,5,39.5,30,0,0,0,348,17.0
2024,Q1,broker,life,10517,1231,82.4,2781,9,8,39.5,30,0,0,0,763,17.0
2024,Q2,broker,life,10605,1228,82.4,2804,9,8,39.5,30,0,0,1,769,17.0
2024,Q3,broker,life,10955,1315,82.4,2932,10,9,39.5,30,0,0,0,804,17.0
2024,Q4,broker,life,13773,1632,82.4,3547,12,11,39.5,30,0,0,0,973,17.0
2024,FY,broker,life,45938,5406,82.4,12064,41,38,39.5,30,1,1,1,3309,17.0
2024,M01,broker,health,3526,415,79.3,588,38,35,11.2,30,1,1,1,161,17.0
2024,M02,broker,health,3852,460,79.3,608,42,39,11.2,30,1,1,0,167,17.0
2024,M03,broker,health,3735,448,79.3,657,41,38,11.2,30,1,1,0,180,17.0
2024,M04,broker,health,3517,414,79.3,614,37,34,11.2,30,1,1,0,168,17.0
2024,M05,broker,health,3569,426,79.3,635,39,36,11.2,30,1,1,0,174,17.0
2024,M06,broker,health,4131,493,79.3,693,45,42,11.2,30,1,1,0,190,17.0
2024,M07,broker,health,3579,425,79.3,629,38,35,11.2,30,1,1,0,173,17.0
2024,M08,broker,health,3770,450,79.3,662,41,38,11.2,30,1,1,0,182,17.0
2024,M09,broker,health,4876,570,79.3,754,52,48,11.2,30,2,1,0,207,17.0
2024,M10,broker,health,5058,585,79.3,798,53,49,11.2,30,2,1,0,219,17.0
2024,M11,broker,health,5091,602,79.3,813,55,51,11.2,30,2,1,0,223,17.0
2024,M12,broker,health,5455,632,79.3,924,57,53,11.2,30,2,1,0,253,17.0
2024,Q1,broker,health,11188,1323,79.3,1853,120,112,11.2,30,4,2,1,508,17.0
2024,Q2,broker,health,11360,1333,79.3,1942,121,113,11.2,30,4,2,0,533,17.0
2024,Q3,broker,health,12073,1445,79.3,2045,131,122,11.2,30,4,3,0,561,17.0
2024,Q4,broker,health,15722,1819,79.3,2535,165,154,11.2,30,5,3,0,695,17.0
2024,FY,broker,health,51039,5920,79.3,8375,536,499,11.2,30,18,10,1,2297,17.0
2024,M01,broker,commercial,1290,154,79.4,466,5,5,23.0,30,0,0,1,128,17.0
2024,M02,broker,commercial,1285,154,79.4,493,5,5,23.0,30,0,0,0,135,17.0
2024,M03,broker,commercial,1750,203,79.4,573,7,7,23.0,30,0,0,0,157,17.0
2024,M04,broker,commercial,1412,167,79.4,496,6,6,23.0,30,0,0,0,136,17.0
2024,M05,broker,commercial,1449,173,79.4,518,6,6,23.0,30,0,0,0,142,17.0
2024,M06,broker,commercial,1784,206,79.4,604,7,7,23.0,30,0,0,0,166,17.0
2024,M07,broker,commercial,1416,167,79.4,520,6,6,23.0,30,0,0,0,143,17.0
2024,M08,broker,commercial,1598,189,79.4,551,6,6,23.0,30,0,0,0,151,17.0
2024,M09,broker,commercial,1628,192,79.4,604,7,7,23.0,30,0,0,0,166,17.0
2024,M10,broker,commercial,1845,219,79.4,618,7,7,23.0,30,0,0,0,169,17.0
2024,M11,broker,commercial,1748,206,79.4,668,7,7,23.0,30,0,0,0,183,17.0
2024,M12,broker,commercial,1879,223,79.4,718,8,7,23.0,30,0,0,0,197,17.0
2024,Q1,broker,commercial,4322,511,79.4,1532,17,16,23.0,30,1,0,1,420,17.0
2024,Q2,broker,commercial,4609,546,79.4,1618,19,18,23.0,30,1,0,0,444,17.0
2024,Q3,broker,commercial,4748,548,79.4,1675,19,18,23.0,30,1,0,0,459,17.0
2024,Q4,broker,commercial,5416,648,79.4,2004,22,20,23.0,30,1,0,0,550,17.0
2024,FY,broker,commercial,19217,2253,79.4,6829,77,72,23.0,30,3,1,1,1873,17.0
2024,M01,bancassurance,auto,5118,591,81.0,607,35,33,9.8,24,1,1,0,166,29.8
2024,M02,bancassurance,auto,4652,552,81.0,612,33,31,9.8,24,1,1,0,168,29.8
2024,M03,bancassurance,auto,5029,585,81.0,695,35,33,9.8,24,1,1,0,191,29.8
